keywords,sentiment_coeff,TFIDF
warfare,-1.3341622200858059,0.0
deliberately,1.6917182967312117,0.0
negative,-1.4090609895859625,0.0
aspects,-1.4404003344202436,0.0
movements,-1.1001212458745695,0.0
period,-1.1467003961280495,0.0
illustration,-1.1415298916094934,0.0
topics,-1.1671744624543632,0.0
economic,-1.2302718006879187,0.0
wars,-1.171759518037817,0.0
belong,-1.3787761512876007,0.0
sixth,-1.0896088361972638,0.0
civilization,-1.3917120653969683,0.0
accordingly,-1.3732327945739455,0.0
diplomacy,-1.1501424007712246,0.0
influences,-1.4929048231076798,0.0
nations,-1.154861338993428,0.0
standards,1.2350086339534596,0.0
mainly,-1.2671940473200871,0.0
comparison,-1.3546217866933952,0.0
reflection,1.2639507662268707,0.0
formal,-1.316571526533368,0.0
republic,-1.13695476101409,0.0
8,-1.1708425354369842,0.0
elson,-1.2118013355025141,0.0
w,-1.0999148168983537,0.0
formation,-1.260703818101272,0.0
conflict,-1.1552742213424236,0.0
johnson,-1.1952717655176477,0.0
democracy,-1.1969071919104648,0.0
colonial,-1.262513709013043,0.0
migration,-1.255432899342466,0.0
peoples,-1.2178735964916148,0.0
agriculture,-1.3130112281686783,0.0
industry,-1.273609716437592,0.0
industrial,-1.271188257908325,0.0
development,-1.3244891843326367,0.0
leadership,-1.1992159052928983,0.0
churches,-1.3579518087534954,0.0
institutions,-1.4544780648896694,0.0
nationalism,-1.3416356771155873,0.0
73,-1.3786472218239791,0.0
independence,-1.149274622676785,0.0
ministers,-1.1471775726437676,0.0
policies,-1.2552052970083798,0.0
repeal,-1.3253792286423154,0.0
reform,-1.1946261419017894,0.0
revolution,-1.1916789175579203,0.0
116,-1.3293624126323182,0.0
revolutionary,-1.2934365414382971,0.0
foundations,-1.3868864425820189,0.0
constitutional,-1.2643337591237491,0.0
convention,-1.1356652160141114,0.0
ratification,-1.2271195493533735,0.0
domestic,-1.1317936889600486,0.0
republicans,-1.1265938002266696,0.0
marshall,-1.0937758032204017,0.0
jacksonian,-1.2304378694165892,0.0
farmers,-1.1280829083269883,0.0
preparation,-1.410583007587532,0.0
settlement,-1.2229744139683163,0.0
frontier,-1.0934503530091024,0.0
democratic,-1.1711338756209992,0.0
whigs,-1.1395289120812049,0.0
mexican,-1.1563915552446835,0.0
coast,-1.2159650171653424,0.0
xiii,-1.293604232691559,0.0
xiv,-1.166077053664569,0.0
planting,-1.2358216822113277,0.0
slavery,-1.1416324535619522,0.0
drift,-1.4515061887150136,0.0
toward,1.2845324739677615,0.0
xv,-1.2289259656718377,0.0
confederacy,-1.4020596618780201,0.0
federal,-1.2301162025012051,0.0
growth,-1.3335018650751451,0.0
xvi,-1.1259724033420278,0.0
restoration,-1.4184394301109091,0.0
supremacy,-1.3773840895592615,0.0
railways,-1.288197095004069,0.0
1861,-1.1911159311118436,0.0
manufacturing,-1.3152441740150291,0.0
admission,-1.1937576901148486,0.0
1865,-1.2444868714767972,0.0
currency,-1.1677077505773723,0.0
protective,-1.200905708937725,0.0
tariff,-1.1400575012279934,0.0
taxation,-1.3436482073077824,0.0
trusts,-1.2840580201351377,0.0
1896,-1.2367898756444229,0.0
1900,-1.300954683138878,0.0
1898,-1.23951805572726,0.0
cuba,-1.3185191518205817,0.0
spanish,-1.1208769645884564,0.0
philippines,-1.2805485125677316,0.0
roosevelt,-1.050346685918915,0.0
legislative,-1.3148907977481592,0.0
executive,-1.2235005282222655,0.0
activities,-1.3616228579875906,0.0
president,-1.0917236400022918,0.0
taft,-1.1178481195833172,0.0
election,-1.1264549167966011,0.0
1912,-1.2918879788096094,0.0
suffrage,-1.1883079305008784,0.0
cooperation,-1.3750245003034578,0.0
employees,-1.2958448828418063,0.0
organized,-1.2291684596563983,0.0
labor,-1.1887934645788976,0.0
immigration,-1.2662513694609348,0.0
legislation,-1.3184528802876962,0.0
grants,-1.35866058525073,0.0
color,-1.07316017836358,0.0
settlements,-1.316796058264177,0.0
59,-1.1844574913882504,0.0
declaration,-1.1154464671563242,0.0
treaty,-1.156179404491218,0.0
1805,1.072494573724104,0.0
territory,-1.1440192954397572,0.0
dispute,1.1072442474381794,0.0
slaves,-1.1785074057397602,0.0
soil,-1.1388845361807576,0.0
eve,-1.1132528603518272,0.0
1918,-1.2668840909547856,0.0
pioneers,-1.1371314478208847,0.0
panama,-1.245345941246622,0.0
typical,-1.3708171780416405,0.0
center,1.0591550142806392,0.0
phase,-1.4774839793408419,0.0
eternal,1.162345910414525,0.0
supported,-1.2318486384538394,0.0
armies,-1.1026980911946616,0.0
dominion,-1.2410968128049928,0.0
lands,-1.1741940679423222,0.0
italy,-1.2252843310851251,0.0
moreover,-1.255928580544066,0.0
sacred,-1.2575971541237714,0.0
immigrants,-1.1876485282694125,0.0
religious,-1.2789870504681828,0.0
homes,-1.241974389582635,0.0
supplies,-1.1684708623584037,0.0
stores,-1.1367410803593352,0.0
settlers,-1.325091433794338,0.0
artisans,-1.3593456826056052,0.0
laborers,-1.3631273389806802,0.0
induced,-1.2788115962229822,0.0
defense,-1.1461651682141691,0.0
leaders,-1.1102744652805088,0.0
demanded,-1.1250519222569644,0.0
corporation,-1.3955521054414906,0.0
trading,-1.3454666237929098,0.0
countries,-1.255624613247786,0.0
ranks,1.0894487595544835,0.0
merchants,-1.1636982465927357,0.0
charter,-1.2393914686260687,0.0
grant,-1.0991485118248572,0.0
privileges,-1.4068434273447743,0.0
supervision,-1.4895388960760632,0.0
members,-1.0758830627648233,0.0
seas,-1.2442729383170679,0.0
governor,1.0723201450459607,0.0
bay,-1.1620064458711792,0.0
thirteen,-1.1480093208555089,0.0
dutch,-1.2536355651751494,0.0
ties,-1.3338651953120524,0.0
realize,1.1845421227292805,0.0
establishing,-1.5994391373909065,0.0
structure,-1.4190300076170344,0.0
forms,-1.2529567423476426,0.0
largely,-1.4575030790435823,0.0
bonds,-1.1738852578801102,0.0
institution,-1.416920640131301,0.0
pilgrims,-1.3450197205562406,0.0
compact,-1.558297753171311,0.0
agreement,-1.1704472559511498,0.0
likewise,-1.348801909960928,0.0
faithful,1.1943646326349222,0.0
followers,-1.131751266389433,0.0
thomas,-1.0525004010584185,0.0
previously,1.1458929686389416,0.0
fundamental,-1.3962071612473654,0.0
benefit,-1.3468317131467564,0.0
profit,-1.2210243179196634,0.0
collect,-1.1832365681886532,0.0
maryland,-1.1975001419635147,0.0
mild,-1.140535787586467,0.0
1776,-1.1402093745658215,0.0
governed,-1.3207877383380284,0.0
colonists,-1.2087169200338357,0.0
sorts,1.3767775797070068,0.0
owners,-1.168843145065214,0.0
goods,-1.0921983870536809,0.0
puritans,-1.329163586519527,0.0
religion,-1.1531564749856602,0.0
spreads,-1.1381007471055593,0.0
northern,-1.2174785977470004,0.0
sword,1.3256409375321538,0.0
parliament,-1.1392022755073292,0.0
eighteenth,-1.2316068954484294,0.0
reckoned,-1.3531106678601448,0.0
chiefly,-1.0866481014508431,0.0
seaboard,-1.2059566510682451,0.0
interior,-1.2878115600314302,0.0
regions,-1.3751198027708968,0.0
planters,-1.1690302721253707,0.0
manufactures,-1.3160703431355052,0.0
flourishing,1.2082405251566477,0.0
song,1.4319644412221564,0.0
peasants,1.2464289579934875,0.0
alarmed,1.1594111123922968,0.0
foreigners,-1.4285120596672558,0.0
majority,-1.1980129911014188,0.0
germany,-1.1260592810196952,0.0
poverty,-1.412038731844414,0.0
skilled,-1.3712201082569684,0.0
industries,-1.2583106200827416,0.0
neighbors,-1.161520972442423,0.0
sections,-1.2568878713557257,0.0
varying,-1.315296085891082,0.0
decree,-1.2406453237011703,0.0
imposed,-1.219067171958214,0.0
sustained,-1.4374851697615798,0.0
constant,-1.138472745093362,0.0
spain,-1.169089377555907,0.0
recognize,-1.1440182078637595,0.0
owing,-1.3496766552862365,0.0
council,1.0932335814749552,0.0
charleston,-1.233208669028157,0.0
consisting,-1.2544122015508774,0.0
conquest,-1.2308095092688691,0.0
inhabitants,-1.0981865887027125,0.0
historic,-1.2242424801856762,0.0
finance,-1.3039971934418264,0.0
barrier,-1.2892628346618609,0.0
workers,-1.3691331304089385,0.0
increase,-1.2748054412077705,0.0
thirds,-1.1096696070842382,0.0
serfs,1.0997768088198143,0.0
citizen,-1.1987769884958053,0.0
restricted,-1.5574306910767783,0.0
consent,-1.0743984012636962,0.0
masters,-1.1596732463263086,0.0
mechanics,-1.3256722623465538,0.0
involuntary,-1.1113840455661883,0.0
cities,-1.1894406196560434,0.0
support,-1.189434635824805,0.0
monarchy,-1.4208676474345965,0.0
root,-1.1196182830395889,0.0
recognized,1.2532475095423288,0.0
zeal,-1.4703094245250392,0.0
africa,-1.2437138316505305,0.0
ports,-1.2286716514673244,0.0
petition,1.156155351410072,0.0
vein,-1.145434220322022,0.0
governors,-1.291047103027052,0.0
protests,-1.1722051478056077,0.0
diminished,-1.2690694589096367,0.0
economy,-1.4077652318384528,0.0
plantations,-1.3106972058711708,0.0
judges,-1.2001358708494383,0.0
distinguished,-1.1945940115745517,0.0
vols,-1.2052324439766513,0.0
individuals,-1.369058320350878,0.0
compare,-1.270550541896604,0.0
favored,-1.3750282713587842,0.0
macdonald,-1.220628385365436,0.0
pp,-1.2351725410165346,0.0
22,-1.2774291996777514,0.0
19,-1.2125608860245007,0.0
review,-1.1050675559105554,0.0
callender,-1.2977899561000976,0.0
significance,-1.119047499571828,0.0
tenure,-1.4055518168084022,0.0
divided,-1.1650643786623744,0.0
culture,-1.3346623132398276,0.0
intact,-1.419835618068104,0.0
eldest,1.3529873537227144,0.0
prevented,-1.2731959859486437,0.0
inevitable,-1.178880619388815,0.0
maintain,-1.3308116392927605,0.0
existed,-1.24880487699461,0.0
experiment,-1.3537715697792465,0.0
issued,-1.048092645568059,0.0
lasted,-1.1894332652557364,0.0
corn,-1.113671961934546,0.0
neighbor,1.5783261799452486,0.0
ownership,-1.3047449353984322,0.0
abandon,-1.1480131587884048,0.0
complicated,-1.4131646829635507,0.0
consequently,-1.3984515103052924,0.0
claimed,-1.2819083217237273,0.0
irritation,-1.2273074655464156,0.0
extensive,-1.3650424438098194,0.0
legislature,-1.149697283415408,0.0
instances,-1.4469426285992537,0.0
vast,-1.2300227328370128,0.0
section,-1.1783911288821105,0.0
freehold,-1.287737971422975,0.0
moderate,-1.381899406786145,0.0
types,-1.1946568400666782,0.0
pursuit,-1.288414443859107,0.0
farmer,-1.1967105887685177,0.0
forests,-1.1368814136466765,0.0
rice,-1.2087533951779932,0.0
factors,-1.5400399838194347,0.0
markets,-1.1955823242919372,0.0
enjoyment,1.4680158677747674,0.0
crops,-1.2891484471998813,0.0
corps,1.113146091349763,0.0
neighboring,-1.1234836535601789,0.0
sugar,-1.135089539990257,0.0
nevertheless,-1.2846995891901292,0.0
hunger,1.2303884079886138,0.0
rivers,-1.262125191601018,0.0
fired,1.2359346254615182,0.0
invasion,-1.2312305218872266,0.0
mighty,-1.2177633691957648,0.0
daniel,1.3322749838050243,0.0
groups,-1.1138420560835458,0.0
congress,-1.1639487555571657,0.0
centers,-1.3426322672397881,0.0
candles,1.3664121013257016,0.0
exclusively,-1.374074536380839,0.0
wool,-1.1309117863159228,0.0
historian,-1.229859924127736,0.0
statesmen,-1.2238706521275764,0.0
boston,-1.0539009427441577,0.0
islands,-1.3961236882203485,0.0
providence,-1.1869193838879524,0.0
pace,1.3650545444251847,0.0
sailors,-1.2662143480676118,0.0
burke,-1.1622256384881355,0.0
heat,-1.105834340357252,0.0
vexed,1.317795833808661,0.0
raw,-1.1087650999370025,0.0
located,-1.2892451104271552,0.0
navy,-1.2383446482351417,0.0
interference,-1.3536042522308454,0.0
namely,-1.3031393770080564,0.0
transportation,-1.4603772684500973,0.0
lively,1.572325646545561,0.0
counted,-1.3275178123455165,0.0
log,-1.1823128594937269,0.0
controversy,-1.3299410446858249,0.0
discussion,-1.22970118863903,0.0
interstate,-1.3853277264969288,0.0
32,-1.3385270631136983,0.0
vol,-1.0908989600513466,0.0
lift,1.4334529769562825,0.0
critical,-1.2426291059898125,0.0
hamilton,-1.100318774794134,0.0
franklin,-1.0622697550873952,0.0
madison,-1.088429812985356,0.0
depth,-1.3028288975492948,0.0
adams,-1.0268949550220106,0.0
abundant,-1.4212348908894301,0.0
taught,1.2692812697605995,0.0
spiritual,-1.1485866055504703,0.0
supreme,-1.0566685634210078,0.0
prescribed,-1.4039754961652278,0.0
appointed,-1.0526785393436535,0.0
loyal,-1.41229867051601,0.0
memories,1.3163406488898661,0.0
reformers,-1.3092867182308654,0.0
eighty,1.0612459785758108,0.0
abolished,-1.4793092386807367,0.0
elections,-1.303968252986065,0.0
applied,-1.1330103782869627,0.0
ruler,1.1794949077206274,0.0
revolt,-1.305367682635857,0.0
favorable,-1.4140993155515853,0.0
scarcely,1.2850662593951825,0.0
regarded,-1.1777182678047755,0.0
favor,-1.1527944107410146,0.0
reflected,1.3361234592156308,0.0
representation,-1.2594812444157537,0.0
contest,-1.1953080181797928,0.0
innumerable,-1.3006138400732237,0.0
recognition,-1.349705777573896,0.0
unconsciously,1.5379248586932055,0.0
lesser,-1.276780655957585,0.0
educated,1.1972059267666255,0.0
vested,-1.3074043591709366,0.0
reign,-1.1180337566638558,0.0
approval,1.095167072098182,0.0
vigorous,-1.188634431396282,0.0
arose,-1.106249162823906,0.0
liable,-1.1577831905295046,0.0
governments,-1.297742431103278,0.0
mercury,-1.2737662183373928,0.0
trial,-1.1959721756815624,0.0
samuel,-1.0649495561843052,0.0
paine,-1.125184408968842,0.0
assembly,-1.193837977909936,0.0
surrendered,1.2132639694956524,0.0
choice,-1.236423288422153,0.0
legislatures,-1.2174798665483015,0.0
officer,1.3050323803333783,0.0
militia,1.085384278010788,0.0
troops,1.085582222039614,0.0
rebellion,-1.3741283765858077,0.0
claims,-1.290088395961809,0.0
projects,-1.3313846902626718,0.0
palace,1.384292547235098,0.0
improve,-1.3865924537283498,0.0
tendency,-1.3033265261343874,0.0
representatives,-1.0846980677024431,0.0
content,-1.340503534431281,0.0
assemblies,-1.2726375728571218,0.0
imagined,1.2376692207019333,0.0
sale,-1.4140335021160464,0.0
ballot,-1.2225361721427073,0.0
posts,-1.1516972398850511,0.0
maintained,-1.3191352593063714,0.0
courts,-1.2603138669634866,0.0
mckinley,-1.1259281942863422,0.0
contemporaries,-1.087929136130597,0.0
1920,-1.2001368619623358,0.0
174,-1.373036305631646,0.0
210,-1.3494319981006893,0.0
temporarily,-1.7113425473871098,0.0
diplomatic,-1.0752940530469823,0.0
hostile,-1.1873773300767787,0.0
irregular,-1.1127733347977538,0.0
guns,1.0958831250227534,0.0
destructive,-1.431392674357169,0.0
treating,-1.3005246788935438,0.0
stir,1.2365334910902341,0.0
plea,-1.3775813566263395,0.0
negotiations,-1.1661978629198213,0.0
treaties,-1.3558575461395277,0.0
louis,-1.0125449568301883,0.0
allies,-1.2760427567610038,0.0
orleans,-1.1334282857516105,0.0
lofty,1.1783761663492875,0.0
le,1.0571618043265985,0.0
junction,-1.1529195465398638,0.0
prussia,1.120112590536949,0.0
austria,1.0931311326757391,0.0
defeat,-1.1169173275691084,0.0
declare,-1.2843640853912641,0.0
genius,-1.058795607937654,0.0
canada,-1.3058849967206587,0.0
jealous,1.3779640850983361,0.0
theater,1.5273354475399332,0.0
confederation,-1.1568006205353192,0.0
mutual,-1.3930366881603653,0.0
delegates,-1.1684903292027544,0.0
conference,-1.1947356638285884,0.0
scheme,-1.3264584519826792,0.0
militiamen,1.2097853343073397,0.0
lessons,1.5279399139336003,0.0
operating,-1.3169804467933055,0.0
bullets,1.0971772135833353,0.0
memorable,-1.256296766020642,0.0
financial,-1.345514120218882,0.0
disorder,-1.260415104188143,0.0
sovereignty,-1.2431199397633792,0.0
sphere,-1.3624943170602255,0.0
operate,-1.350431409751819,0.0
conferred,-1.3440040939352198,0.0
throne,1.1917938161227932,0.0
unite,-1.2649605517477671,0.0
efficient,-1.5025105943502093,0.0
denounced,-1.2650880462383065,0.0
stayed,1.4797116587518564,0.0
response,-1.356802539254799,0.0
overthrow,-1.4528445475935392,0.0
greeted,1.2580461198425303,0.0
liberal,-1.3008305024641424,0.0
resumed,1.388659861367831,0.0
indifference,1.324946681460706,0.0
dogs,1.4626550202291544,0.0
sentiment,-1.1895600650822935,0.0
enforce,-1.2435911125282255,0.0
committee,-1.1125693114093582,0.0
adoption,-1.2939065035984767,0.0
enacted,-1.255669630498622,0.0
void,-1.2997152910897958,0.0
approve,1.1926205901547164,0.0
severity,-1.225865642985718,0.0
rates,-1.249192119850728,0.0
declaring,-1.2408148664061844,0.0
embraced,1.3027763444810998,0.0
manufacturers,-1.4641317005042571,0.0
merrily,1.5109806843149038,0.0
boldly,1.2432450642313706,0.0
elected,-1.200555017406001,0.0
nowhere,1.5050136416030857,0.0
regulation,-1.3345134787148176,0.0
necessarily,-1.5380925609346523,0.0
outcome,-1.2593061641701475,0.0
103,-1.2445464520799283,0.0
102,-1.2128112290205628,0.0
45,-1.264019855774419,0.0
preferred,-1.3375944842486425,0.0
representing,-1.3176791061399618,0.0
draft,-1.1443676213423148,0.0
phrase,-1.0735614765388173,0.0
glory,-1.0839078512581768,0.0
courtiers,1.2559729894396408,0.0
non,-1.3866359386625329,0.0
opponents,-1.1665778105771272,0.0
divine,-1.136104761528849,0.0
adult,-1.200054691948828,0.0
crowds,1.1940901800699917,0.0
entrusted,-1.1482041684017807,0.0
regiments,1.1087731682821724,0.0
remedy,-1.4608964924168493,0.0
creditors,-1.2328612573600948,0.0
proclamation,-1.1082552906037262,0.0
abuses,-1.4305670921464968,0.0
enforcement,-1.37867694341068,0.0
commanders,-1.0774439479127476,0.0
stationed,1.0981993918725292,0.0
authorized,-1.2347473188833051,0.0
discharge,-1.1436272142415045,0.0
appearances,-1.2326863724975252,0.0
dispatch,1.2809644073837034,0.0
committees,-1.359121668292498,0.0
daughters,1.1324170033783083,0.0
patriotic,-1.3612566617646282,0.0
clothing,-1.150859474772168,0.0
treason,-1.388860308128564,0.0
protected,-1.3990216371836877,0.0
modified,-1.4508308989037957,0.0
agreed,-1.1016963949306495,0.0
18,-1.2712606782425473,0.0
reluctantly,1.5096370630711815,0.0
bells,1.118035230526483,0.0
treasury,-1.1667059120557342,0.0
gains,-1.3943207057387998,0.0
hostility,-1.1675775850732235,0.0
application,-1.1982622753810344,0.0
duration,-1.2396683360266338,0.0
slender,1.2252852147196245,0.0
drastic,-1.3893173524858535,0.0
circular,-1.3254595241003797,0.0
intervention,-1.4163127664789468,0.0
independently,-1.4602451447494935,0.0
dissolution,-1.4291215662125734,0.0
16,-1.2325468280600296,0.0
lightly,1.286444994828334,0.0
punished,1.6853080419803197,0.0
prisoners,1.2351879826415348,0.0
seizing,1.4673369366959637,0.0
creating,-1.2775817527803457,0.0
failure,-1.4304696161586672,0.0
arrangement,-1.5206298529521407,0.0
losses,1.1810939858856917,0.0
destroying,-1.3217376901001492,0.0
medicine,1.2099687273461042,0.0
doctrine,-1.1033396622011538,0.0
distress,-1.2212489525782593,0.0
realm,-1.2793650067292044,0.0
periods,-1.3317872590861626,0.0
countrymen,-1.3151879724394104,0.0
submission,-1.3628365318235176,0.0
crush,-1.2050282495766085,0.0
opinions,-1.193325533061783,0.0
marching,1.2934221802272263,0.0
attacking,-1.1865897733687751,0.0
wise,1.2000992546855096,0.0
require,-1.3908958474643391,0.0
behalf,1.2265664949707291,0.0
prayer,1.3332555472899932,0.0
honorable,-1.1488588998746287,0.0
discussed,-1.318940876961099,0.0
fires,1.332217653380076,0.0
turkey,1.4712506762861275,0.0
debate,-1.254416707135685,0.0
jefferson,-1.0986362868715152,0.0
greatness,-1.1745569304120054,0.0
ultimately,-1.2937165661223402,0.0
constitutions,-1.2788820675924577,0.0
senate,-1.0753401076399087,0.0
senators,-1.2047644948704352,0.0
radical,-1.3852841471137969,0.0
federation,-1.2459568663239462,0.0
surrender,-1.1401620105945478,0.0
mob,1.4860921435412036,0.0
defended,-1.303428189832789,0.0
prominent,-1.0867999862069273,0.0
generals,1.1603285095980878,0.0
heights,1.1749366432189678,0.0
flowed,-1.1166566922127927,0.0
decisive,1.1724809078442069,0.0
weep,1.4313651329728363,0.0
access,-1.1911276538381028,0.0
cutting,-1.2940228440475494,0.0
traitor,1.4388514971955635,0.0
regiment,1.2897511884829806,0.0
commanded,1.2696572570108478,0.0
poland,-1.1825013322951012,0.0
acquainted,1.5332996947529989,0.0
discipline,-1.4164746755089563,0.0
campaigns,-1.2608795419509546,0.0
promoted,-1.4872511705282687,0.0
wounds,-1.1359782370762277,0.0
healing,-1.1566994910317916,0.0
rendered,-1.5730677709050354,0.0
firing,1.217492424739743,0.0
powder,-1.0457828739332695,0.0
kinds,-1.339133524991509,0.0
hatred,1.1586106909081255,0.0
flow,-1.1407272956073138,0.0
melancholy,1.2065396175820156,0.0
monroe,-1.0936507760477037,0.0
exhausted,1.2420298642391563,0.0
yielding,-1.4169009359381228,0.0
relieved,-1.327793428407228,0.0
recognizing,1.3916865498672264,0.0
appreciated,1.21862048959583,0.0
vienna,1.1802958797191283,0.0
petersburg,1.1861159212009715,0.0
fearing,1.6292346605244128,0.0
hero,1.130783522894618,0.0
reduce,-1.5428103638459971,0.0
manifest,-1.2605919236691288,0.0
remembering,1.3307277963650457,0.0
recovery,-1.1982676626012254,0.0
executed,-1.1486480332639202,0.0
fox,1.3256170758337231,0.0
pour,-1.1983663348654554,0.0
indefinite,-1.253824461513562,0.0
continuing,1.6995571851659343,0.0
voted,-1.1438642407117998,0.0
yield,-1.3191897937699155,0.0
ambassador,1.155546303428127,0.0
1917,-1.2345220920599964,0.0
13,-1.2954493394242512,0.0
pronounced,1.2572232804449683,0.0
contempt,-1.1017887123933894,0.0
loaded,1.1678462471594695,0.0
substance,-1.2353158739176795,0.0
attacks,-1.2379168069705877,0.0
rumors,1.1554392122394015,0.0
advocates,-1.266396610758927,0.0
amendment,-1.2179146479710683,0.0
sherman,-1.3219823261758608,0.0
exist,-1.2230193580356905,0.0
consist,-1.2842536230300148,0.0
excess,-1.4327301655650848,0.0
electors,-1.222578936870685,0.0
delivered,1.1973781861263215,0.0
mason,1.4769640763532312,0.0
continuous,-1.3014994586182491,0.0
increases,-1.2143338020333063,0.0
render,-1.331565340609106,0.0
functions,-1.4772758854145744,0.0
continuity,-1.4533117622020708,0.0
attributed,-1.34802804256208,0.0
definition,-1.475241917494829,0.0
removal,-1.2882861307623874,0.0
covering,-1.0943289762964696,0.0
realized,1.4085880864361804,0.0
tenderness,-1.0643270253044117,0.0
interfered,-1.3322183466164037,0.0
inserted,-1.256435710636984,0.0
ratified,-1.1868580163061777,0.0
federalist,-1.2284315729499071,0.0
votes,-1.0925490671218827,0.0
21,-1.2912799584670231,0.0
influenced,-1.5989950148961154,0.0
marshal,1.185256531471002,0.0
department,-1.2452935941713974,0.0
animation,1.2440846886515895,0.0
inevitably,-1.3954331350805436,0.0
dispositions,1.2005419620803583,0.0
assumption,-1.3143587218850197,0.0
available,-1.3328479599486889,0.0
federalists,-1.1075466057314536,0.0
anti,-1.1057184274843506,0.0
sores,-1.1067770744332648,0.0
disputes,-1.2739300633949031,0.0
depths,-1.2621449868331545,0.0
nobility,-1.18258503316606,0.0
attendance,1.3083983606955802,0.0
profuse,-1.2865087092350371,0.0
wept,1.413765504168304,0.0
forgetting,1.5496248152592758,0.0
vehicles,1.2885986141202468,0.0
excellency,1.3744590969458104,0.0
presidential,-1.1458779057452466,0.0
suitable,-1.3663225446712677,0.0
speaker,1.4412304316384161,0.0
frenchmen,1.3456280112719847,0.0
demands,1.1679298379253245,0.0
napoleon,1.1693460623921217,0.0
alien,-1.3299499297377342,0.0
transmitted,-1.5712528178701373,0.0
nullification,-1.1714226502907423,0.0
electoral,-1.204777127099742,0.0
indicating,1.4840343376880385,0.0
accord,1.289247455421663,0.0
procedure,-1.5805377651882704,0.0
improvement,-1.5563374158648202,0.0
ahead,1.2767862237987997,0.0
northwest,-1.2235027926048698,0.0
wheat,-1.0884450254244449,0.0
habitual,1.106451636800144,0.0
assumes,-1.2417970359357868,0.0
endure,1.4261187465972192,0.0
confident,1.1206986729608883,0.0
connections,-1.4046987625425342,0.0
territories,-1.2820291572395055,0.0
blockade,-1.4404068434405966,0.0
questioned,1.5822598769022758,0.0
alleged,-1.4326874284239757,0.0
1809,1.0912669673722748,0.0
checked,1.252487251994511,0.0
harrison,-1.2482717927834723,0.0
colored,1.1045848815824684,0.0
1812,-1.091042239233556,0.0
escapes,-1.1577167294148545,0.0
horizon,-1.1978044403200168,0.0
halted,1.2358903081157415,0.0
reminded,1.6837035381776313,0.0
hiding,1.5019322508310744,0.0
holy,1.0607746158934035,0.0
russia,1.1121442394388352,0.0
sincere,1.079828698405408,0.0
devotion,1.1262308942052424,0.0
comrades,1.761855012420229,0.0
irony,1.3693032928541873,0.0
bench,1.3496831210740226,0.0
range,-1.2528450255206345,0.0
lincoln,-1.1115367919018044,0.0
perish,1.2598446652128157,0.0
177,-1.2828294848708917,0.0
webster,-1.1021960265802289,0.0
nineteenth,-1.191621330651958,0.0
forest,1.1570283087201092,0.0
cattle,-1.079424145644895,0.0
properly,1.3732251296060527,0.0
fulfill,1.2511802079459144,0.0
passes,-1.237075972929248,0.0
admitting,-1.3685201748400184,0.0
manhood,-1.2706914350609235,0.0
favorite,1.4653116560047972,0.0
childhood,1.1053028238329698,0.0
external,-1.2295855253000714,0.0
readiness,1.209674515966957,0.0
acquaintances,1.2841478667241315,0.0
muscular,-1.072260261111728,0.0
breeches,1.1562708574890486,0.0
duel,1.4179687391769134,0.0
secession,-1.2628426847643193,0.0
encounter,1.3781105625664882,0.0
canal,-1.1486202010083,0.0
transport,1.206569977956876,0.0
improvements,-1.2688741117606126,0.0
canals,-1.3108264717190048,0.0
andrew,1.158232829634207,0.0
strangely,1.4860879881967868,0.0
disability,-1.3897295452165026,0.0
senator,-1.0683151703535243,0.0
witnessed,1.276841445291416,0.0
unions,-1.301736872293,0.0
abolition,-1.29581265591655,0.0
1850,-1.1752745140055134,0.0
universal,-1.234649167123164,0.0
sighed,1.23988069058459,0.0
tends,-1.3194599090520325,0.0
candidates,-1.1572735310877051,0.0
spoon,-1.032311172721135,0.0
presidency,-1.1940866932188603,0.0
eating,1.4817281268365357,0.0
secondly,1.3637364696495091,0.0
gradual,-1.544010935949397,0.0
reduction,-1.4636060856889503,0.0
panic,1.2888580606904356,0.0
ride,1.3394459298153256,0.0
resolutely,1.6029012711737594,0.0
nominated,-1.1154150053767389,0.0
democrats,-1.0792197740940426,0.0
rode,1.3317004129262684,0.0
annexation,-1.2469363081086444,0.0
parade,1.3452604229684901,0.0
ulcers,-1.2007590674824615,0.0
edinburgh,-1.1292390245310917,0.0
superficial,-1.2605834674400915,0.0
homestead,-1.3740615313584972,0.0
majestic,1.3475003963380054,0.0
desert,-1.2389907473050228,0.0
fragments,-1.1739793551471405,0.0
fruit,1.3727819361241014,0.0
shout,1.4425605987188144,0.0
extension,-1.3458705278349292,0.0
areas,-1.2446273510800372,0.0
thy,1.0671975770733229,0.0
mechanical,-1.4965131719827258,0.0
resulted,-1.4967130251090033,0.0
operative,-1.272334835943095,0.0
irrigation,-1.5414235965183003,0.0
coal,-1.1830323908459144,0.0
1860,-1.2149219470281665,0.0
167,-1.3466813220424876,0.0
rarely,-1.1657906871204902,0.0
inherited,-1.219976091696927,0.0
pole,1.2130506841596336,0.0
chicago,-1.2289490372464018,0.0
douglas,-1.1565756196944748,0.0
detached,-1.2229131024608704,0.0
disappear,-1.339858754083853,0.0
mounted,1.288070526730294,0.0
perished,-1.1968509287306588,0.0
guards,1.1955031003635457,0.0
justify,-1.3088270073800594,0.0
consists,-1.2734468729326578,0.0
closer,1.2440374186847405,0.0
emancipation,-1.409523062892437,0.0
examples,-1.4674658263232867,0.0
